id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2498577038,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-77m2-aluguel-RS1200-id-2498577038/,"Apartamento com 3 Quartos para Aluguel, 77m²","Rua Ferreira de Andrade, 625 - Cachambi, Rio de Janeiro - RJ",77,3 Quartos,2 Banheiros,1 Vaga,"Varanda
Churrasqueira
Elevador
Condomínio fechado
Área de serviço",R$ 1.200 /mês,R$ 547,Cachambi,2021-04-04 14:29
2486510759,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-45m2-venda-RS175000-id-2486510759/,Apartamento com 2 Quartos à Venda/Aluguel 45m²,"Rua São Brás, 68 - Cachambi, Rio de Janeiro - RJ",45,2 Quartos,1 Banheiro,-- Vaga,,R$ 850 /mês,R$ 280,Cachambi,2021-04-04 14:29
2473022790,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-58m2-aluguel-RS900-id-2473022790/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Tenente Franca - Cachambi, Rio de Janeiro - RJ",58,2 Quartos,1 Banheiro,1 Vaga,"Playground
Salão de festas
Salão de jogos
Quadra poliesportiva
Área de lazer",R$ 900 /mês,R$ 514,Cachambi,2021-04-04 14:29
2512766984,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-60m2-aluguel-RS790-id-2512766984/,"Apartamento com 2 Quartos para Aluguel, 60m²","Cachambi, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,-- Vaga,,R$ 790 /mês,R$ 493,Cachambi,2021-04-04 14:29
2496318293,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-85m2-aluguel-RS1000-id-2496318293/,"Apartamento com 2 Quartos para Aluguel, 85m²","Rua Garcia Redondo - Cachambi, Rio de Janeiro - RJ",85,2 Quartos,1 Banheiro,1 Vaga,"Varanda
Área de serviço
Armário na cozinha
Interfone
Copa",R$ 1.000 /mês,R$ 475,Cachambi,2021-04-04 14:29
2505062601,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-62m2-aluguel-RS1100-id-2505062601/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Americana, 62 - Cachambi, Rio de Janeiro - RJ",62,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado,R$ 1.100 /mês,R$ 252,Cachambi,2021-04-04 14:29
2511998477,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-59m2-aluguel-RS900-id-2511998477/,"Apartamento com 2 Quartos para Aluguel, 59m²","Rua Ferreira de Andrade - Cachambi, Rio de Janeiro - RJ",59,2 Quartos,1 Banheiro,-- Vaga,"Varanda
Área de serviço",R$ 900 /mês,R$ 630,Cachambi,2021-04-04 14:29
2505494576,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-52m2-aluguel-RS990-id-2505494576/,"Apartamento com 2 Quartos para Aluguel, 52m²","Rua Odilon Araújo - Cachambi, Rio de Janeiro - RJ",52,2 Quartos,1 Banheiro,-- Vaga,,R$ 990 /mês,,Cachambi,2021-04-04 14:29
2490067041,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-95m2-aluguel-RS1200-id-2490067041/,"Apartamento com 2 Quartos para Aluguel, 95m²","Rua Garcia Redondo - Cachambi, Rio de Janeiro - RJ",95,2 Quartos,1 Banheiro,2 Vagas,"Varanda
Elevador
Área de serviço
Interfone",R$ 1.200 /mês,R$ 497,Cachambi,2021-04-04 14:29
2515372887,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-64m2-venda-RS255000-id-2515372887/,Apartamento com 2 Quartos para Venda/Aluguel 64m²,"Rua Conde de Azambuja, 950 - Cachambi, Rio de Janeiro - RJ",64,2 Quartos,1 Banheiro,1 Vaga,"Armário embutido
Armário na cozinha",R$ 1.143 /mês,R$ 355,Cachambi,2021-04-04 14:29
2515181397,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-45m2-aluguel-RS800-id-2515181397/,"Apartamento com 2 Quartos para Aluguel, 45m²","Rua Dois de Maio, 413 - Cachambi, Rio de Janeiro - RJ",45,2 Quartos,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Playground
Salão de festas",R$ 800 /mês,R$ 300,Cachambi,2021-04-04 14:29
2514669419,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-49m2-aluguel-RS800-id-2514669419/,"Apartamento com 2 Quartos para Aluguel, 49m²","Rua Miguel Fernandes, 691 - Cachambi, Rio de Janeiro - RJ",49,2 Quartos,1 Banheiro,-- Vaga,"Churrasqueira
Playground
Salão de festas
Quadra poliesportiva",R$ 800 /mês,R$ 437,Cachambi,2021-04-04 14:29
2514672049,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-70m2-aluguel-RS1200-id-2514672049/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Cisne de Faria, 187 - Cachambi, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,-- Vaga,"Varanda
Área de serviço",R$ 1.200 /mês,R$ 350,Cachambi,2021-04-04 14:29
2513698934,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-70m2-aluguel-RS750-id-2513698934/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Vaz de Caminha, 401 - Cachambi, Rio de Janeiro - RJ",70,2 Quartos,1 Banheiro,-- Vaga,"Ar-condicionado
Churrasqueira
Salão de festas",R$ 750 /mês,R$ 450,Cachambi,2021-04-04 14:29
2513610529,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-50m2-aluguel-RS1250-id-2513610529/,"Apartamento com Quarto para Aluguel, 50m²","Rua Oito de Setembro, 139 - Cachambi, Rio de Janeiro - RJ",50,1 Quarto,1 Banheiro,-- Vaga,Armário na cozinha,R$ 1.250 /mês,R$ 251,Cachambi,2021-04-04 14:29
2512051301,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-69m2-aluguel-RS1320-id-2512051301/,"Apartamento com 2 Quartos para Aluguel, 69m²","Rua Cachambi, 315 - Cachambi, Rio de Janeiro - RJ",69,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Armário embutido",R$ 1.320 /mês,,Cachambi,2021-04-04 14:29
